,species,mirid,mirfam,chrom,start,end,strand,True_positive
243,Alligator_mississippiensis,Hsa-Mir-139,Mir-139,ScZkoYb_254.3,33814,33871,+,False_chromo
244,Alligator_mississippiensis,Hsa-Mir-425,Mir-425,ScZkoYb_6639,64138,64199,+,False_chromo
245,Alligator_mississippiensis,Hsa-Mir-138-P2,Mir-138,ScZkoYb_531.1,274385,274452,+,False_chromo
246,Alligator_mississippiensis,Hsa-Mir-153-P1,Mir-153,ScZkoYb_3527,22536,22593,-,False_chromo
247,Alligator_mississippiensis,Hsa-Mir-430-P2,Mir-430,ScZkoYb_113.1,213492,213551,+,False_chromo
248,Alligator_mississippiensis,Hsa-Mir-96-P1,Mir-96,ScZkoYb_8,28194127,28194189,+,False_chromo
249,Alligator_mississippiensis,Hsa-Mir-7-P2,Mir-7,ScZkoYb_134.2,525897,525961,-,False_chromo
250,Alligator_mississippiensis,Hsa-Mir-130-P2a,Mir-130,ScZkoYb_184,14073255,14073313,+,False_chromo
251,Alligator_mississippiensis,Hsa-Mir-143,Mir-143,ScZkoYb_24,13479126,13479180,-,False_chromo
252,Alligator_mississippiensis,Hsa-Mir-455,Mir-455,ScZkoYb_152,12996642,12996698,+,False_chromo
253,Alligator_mississippiensis,Hsa-Let-7-P2a3,Let-7,ScZkoYb_6000,8044,8111,-,False_chromo
254,Alligator_mississippiensis,Hsa-Mir-24-P2,Mir-24,ScZkoYb_28,16892177,16892236,-,False_chromo
255,Alligator_mississippiensis,Hsa-Mir-10-P1b-v1,Mir-10,ScZkoYb_26,6396788,6396849,-,False_chromo
256,Alligator_mississippiensis,Hsa-Mir-135-P3,Mir-135,ScZkoYb_1217,1169635,1169694,+,False_chromo
257,Alligator_mississippiensis,Hsa-Mir-218-P2,Mir-218,ScZkoYb_140,9433976,9434038,+,False_chromo
258,Alligator_mississippiensis,Hsa-Mir-29-P1a,Mir-29,ScZkoYb_8,24295656,24295715,-,False_chromo
259,Alligator_mississippiensis,Hsa-Mir-383-v1,Mir-383,ScZkoYb_72,47528512,47528573,-,False_chromo
260,Alligator_mississippiensis,Hsa-Mir-184,Mir-184,ScZkoYb_3121,29047,29108,-,False_chromo
261,Alligator_mississippiensis,Hsa-Mir-181-P2b,Mir-181,ScZkoYb_152.1,113585,113643,+,False_chromo
262,Alligator_mississippiensis,Hsa-Mir-132-P1,Mir-132,ScZkoYb_6125,290,347,+,False_chromo
263,Alligator_mississippiensis,Hsa-Mir-15-P2a,Mir-15,ScZkoYb_190,3751767,3751830,+,False_chromo
264,Alligator_mississippiensis,Hsa-Mir-338-P1-as,Mir-338,ScZkoYb_13,14517,14580,+,False_chromo
265,Alligator_mississippiensis,Hsa-Mir-32,Mir-32,ScZkoYb_78,2619268,2619329,-,False_chromo
266,Alligator_mississippiensis,Hsa-Let-7-P2a1,Let-7,ScZkoYb_88,7298632,7298702,+,False_chromo
267,Alligator_mississippiensis,Hsa-Mir-147-v2,Mir-147,ScZkoYb_10,16718631,16718688,-,False_chromo
268,Alligator_mississippiensis,Hsa-Mir-17-P3b,Mir-17,ScZkoYb_220,2599995,2600056,-,False_chromo
269,Alligator_mississippiensis,Hsa-Mir-193-P2a,Mir-193,ScZkoYb_42.1,5161044,5161105,-,False_chromo
270,Alligator_mississippiensis,Hsa-Mir-128-P2,Mir-128,ScZkoYb_4,24805024,24805081,-,False_chromo
271,Alligator_mississippiensis,Hsa-Mir-26-P2,Mir-26,ScZkoYb_505,114276,114335,-,False_chromo
272,Alligator_mississippiensis,Hsa-Mir-199-P1-v1,Mir-199,ScZkoYb_152,13712828,13712887,+,False_chromo
273,Alligator_mississippiensis,Hsa-Mir-10-P1b-v2,Mir-10,ScZkoYb_26,6396789,6396848,-,False_chromo
274,Alligator_mississippiensis,Hsa-Mir-124-P2-v1,Mir-124,ScZkoYb_125,12011226,12011284,-,False_chromo
275,Alligator_mississippiensis,Hsa-Mir-205-P1,Mir-205,ScZkoYb_422,182502,182560,-,False_chromo
276,Alligator_mississippiensis,Hsa-Mir-30-P1a,Mir-30,ScZkoYb_33.1,1465842,1465904,+,False_chromo
277,Alligator_mississippiensis,Hsa-Mir-34-P2a,Mir-34,ScZkoYb_234,1302497,1302555,-,False_chromo
278,Alligator_mississippiensis,Hsa-Mir-92-P1a,Mir-92,ScZkoYb_6,10810006,10810064,-,False_chromo
279,Alligator_mississippiensis,Hsa-Mir-29-P2b-v1,Mir-29,ScZkoYb_422,1060963,1061025,+,False_chromo
280,Alligator_mississippiensis,Hsa-Mir-19-P2a,Mir-19,ScZkoYb_6,10810116,10810176,-,False_chromo
281,Alligator_mississippiensis,Hsa-Mir-96-P3-v1,Mir-96,ScZkoYb_8,28193882,28193942,+,False_chromo
282,Alligator_mississippiensis,Hsa-Mir-199-P1-v2,Mir-199,ScZkoYb_152,13712828,13712887,+,False_chromo
283,Alligator_mississippiensis,Hsa-Mir-489-v2,Mir-489,ScZkoYb_56,7248484,7248545,-,False_chromo
284,Alligator_mississippiensis,Hsa-Mir-148-P2,Mir-148,ScZkoYb_277,2942476,2942534,-,False_chromo
285,Alligator_mississippiensis,Hsa-Let-7-P2c1,Let-7,ScZkoYb_88,7300956,7301029,+,False_chromo
286,Alligator_mississippiensis,Hsa-Mir-10-P1a-v1,Mir-10,ScZkoYb_277,3410197,3410258,-,False_chromo
287,Alligator_mississippiensis,Hsa-Mir-142-v2,Mir-142,ScZkoYb_312,1358140,1358198,+,False_chromo
288,Alligator_mississippiensis,Hsa-Mir-101-P2-v2,Mir-101,ScZkoYb_28,32263710,32263767,+,False_chromo
289,Alligator_mississippiensis,Hsa-Mir-214-v2,Mir-214,ScZkoYb_172,575720,575782,-,False_chromo
290,Alligator_mississippiensis,Hsa-Mir-499,Mir-499,ScZkoYb_504.1,324420,324479,-,False_chromo
291,Alligator_mississippiensis,Hsa-Mir-190-P2,Mir-190,ScZkoYb_5569,46114,46173,+,False_chromo
292,Alligator_mississippiensis,Hsa-Mir-138-P1,Mir-138,ScZkoYb_56,38580996,38581056,-,False_chromo
293,Alligator_mississippiensis,Hsa-Mir-430-P3,Mir-430,ScZkoYb_113.1,213805,213857,+,False_chromo
294,Alligator_mississippiensis,Hsa-Mir-199-P3-v1,Mir-199,ScZkoYb_172,581638,581698,-,False_chromo
295,Alligator_mississippiensis,Hsa-Mir-208-P1,Mir-208,ScZkoYb_921.1,122954,123011,-,False_chromo
296,Alligator_mississippiensis,Hsa-Mir-29-P2b-v2,Mir-29,ScZkoYb_422,1060964,1061024,+,False_chromo
297,Alligator_mississippiensis,Hsa-Mir-33-P2,Mir-33,ScZkoYb_201,1833,1891,-,False_chromo
298,Alligator_mississippiensis,Hsa-Mir-30-P1c,Mir-30,ScZkoYb_35,6771347,6771408,-,False_chromo
299,Alligator_mississippiensis,Hsa-Mir-551-P2,Mir-551,ScZkoYb_99,25828100,25828159,+,False_chromo
300,Alligator_mississippiensis,Hsa-Mir-133-P3-v1,Mir-133,ScZkoYb_301.2,2019342,2019399,+,False_chromo
301,Alligator_mississippiensis,Hsa-Mir-17-P2b,Mir-17,ScZkoYb_220,2600210,2600274,-,False_chromo
302,Alligator_mississippiensis,Hsa-Mir-204-P1,Mir-204,ScZkoYb_28,27629969,27630027,+,False_chromo
303,Alligator_mississippiensis,Hsa-Mir-218-P1,Mir-218,ScZkoYb_72,21902017,21902079,+,False_chromo
304,Alligator_mississippiensis,Hsa-Mir-181-P1a,Mir-181,ScZkoYb_286,1539186,1539247,-,False_chromo
305,Alligator_mississippiensis,Hsa-Mir-23-P2,Mir-23,ScZkoYb_28,16892980,16893040,-,False_chromo
306,Alligator_mississippiensis,Hsa-Mir-1-P2,Mir-1,ScZkoYb_552,130805,130865,-,False_chromo
307,Alligator_mississippiensis,Hsa-Mir-7-P1,Mir-7,ScZkoYb_28,19475571,19475633,+,False_chromo
308,Alligator_mississippiensis,Hsa-Mir-9-P1,Mir-9,ScZkoYb_134.2,781221,781280,+,False_chromo
309,Alligator_mississippiensis,Hsa-Mir-191,Mir-191,ScZkoYb_6639,63664,63726,+,False_chromo
310,Alligator_mississippiensis,Hsa-Mir-140-v1,Mir-140,ScZkoYb_5228,237937,237997,+,False_chromo
311,Alligator_mississippiensis,Hsa-Mir-126-v3,Mir-126,ScZkoYb_152,19020338,19020396,-,False_chromo
312,Alligator_mississippiensis,Hsa-Mir-194-P2,Mir-194,ScZkoYb_3.1,13837763,13837817,+,False_chromo
313,Alligator_mississippiensis,Hsa-Mir-33-P1,Mir-33,ScZkoYb_96,945282,945342,-,False_chromo
314,Alligator_mississippiensis,Hsa-Let-7-P2b2,Let-7,ScZkoYb_43,7945991,7946067,-,False_chromo
315,Alligator_mississippiensis,Hsa-Mir-128-P1,Mir-128,ScZkoYb_26,34149786,34149841,-,False_chromo
316,Alligator_mississippiensis,Hsa-Mir-130-P4a,Mir-130,ScZkoYb_555,17737,17800,-,False_chromo
317,Alligator_mississippiensis,Hsa-Mir-193-P2b,Mir-193,ScZkoYb_201.1,5484164,5484224,-,False_chromo
318,Alligator_mississippiensis,Hsa-Mir-375,Mir-375,ScZkoYb_5004,6790,6847,-,False_chromo
319,Alligator_mississippiensis,Hsa-Mir-92-P1b,Mir-92,ScZkoYb_220,2599701,2599762,-,False_chromo
320,Alligator_mississippiensis,Hsa-Mir-15-P2b,Mir-15,ScZkoYb_99,20725728,20725789,+,False_chromo
321,Alligator_mississippiensis,Hsa-Mir-135-P1,Mir-135,ScZkoYb_152,3671052,3671111,+,False_chromo
322,Alligator_mississippiensis,Hsa-Mir-30-P1b,Mir-30,ScZkoYb_111,135224,135287,-,False_chromo
323,Alligator_mississippiensis,Hsa-Mir-219-P2,Mir-219,ScZkoYb_152,13580118,13580183,+,False_chromo
324,Alligator_mississippiensis,Hsa-Let-7-P2c3,Let-7,ScZkoYb_18,483091,483169,-,False_chromo
325,Alligator_mississippiensis,Hsa-Mir-1-P1,Mir-1,ScZkoYb_1.1,1710026,1710086,-,False_chromo
326,Alligator_mississippiensis,Hsa-Mir-193-P1b,Mir-193,ScZkoYb_201.1,5490786,5490844,-,False_chromo
327,Alligator_mississippiensis,Hsa-Mir-124-P2-v2,Mir-124,ScZkoYb_125,12011227,12011284,-,False_chromo
328,Alligator_mississippiensis,Hsa-Mir-223,Mir-223,ScZkoYb_39.1,10857699,10857762,+,False_chromo
329,Alligator_mississippiensis,Hsa-Mir-27-P2,Mir-27,ScZkoYb_28,16892748,16892810,-,False_chromo
330,Alligator_mississippiensis,Hsa-Mir-92-P2b,Mir-92,ScZkoYb_220,2599564,2599628,-,False_chromo
331,Alligator_mississippiensis,Hsa-Mir-338-P1,Mir-338,ScZkoYb_13,14518,14578,-,False_chromo
332,Alligator_mississippiensis,Hsa-Mir-199-P3-v3,Mir-199,ScZkoYb_172,581638,581698,-,False_chromo
333,Alligator_mississippiensis,Hsa-Mir-96-P3-v2,Mir-96,ScZkoYb_8,28193883,28193941,+,False_chromo
334,Alligator_mississippiensis,Hsa-Mir-10-P1a-v2,Mir-10,ScZkoYb_277,3410198,3410257,-,False_chromo
335,Alligator_mississippiensis,Hsa-Mir-17-P3a,Mir-17,ScZkoYb_6,10810252,10810310,-,False_chromo
336,Alligator_mississippiensis,Hsa-Mir-10-P2a,Mir-10,ScZkoYb_834,3923386,3923441,+,False_chromo
337,Alligator_mississippiensis,Hsa-Let-7-P2b3,Let-7,ScZkoYb_6000,7587,7664,-,False_chromo
338,Alligator_mississippiensis,Hsa-Mir-101-P2-v1,Mir-101,ScZkoYb_28,32263711,32263766,+,False_chromo
339,Alligator_mississippiensis,Hsa-Let-7-P1c,Let-7,ScZkoYb_11,37235565,37235630,+,False_chromo
340,Gallus_gallus,Hsa-Mir-193-P1a,Mir-193,18,7050381,7050438,+,False_location
341,Gallus_gallus,Hsa-Mir-133-P1-v2,Mir-133,20,8478632,8478690,+,False_location
342,Gallus_gallus,Hsa-Mir-142-v3,Mir-142,19,1034455,1034514,-,False_location
343,Gallus_gallus,Hsa-Mir-130-P2b,Mir-130,15,428110,428170,-,False_location
344,Gallus_gallus,Hsa-Mir-17-P1a,Mir-17,1,148017078,148017138,-,False_location
345,Gallus_gallus,Hsa-Mir-103-P2,Mir-103,4,88116828,88116887,-,False_location
346,Gallus_gallus,Hsa-Mir-142-v1,Mir-142,19,1034455,1034514,-,False_location
347,Gallus_gallus,Hsa-Mir-145,Mir-145,13,8112208,8112267,-,False_location
348,Gallus_gallus,Hsa-Mir-430-P4,Mir-430,4,56602579,56603536,+,False_location
349,Gallus_gallus,Hsa-Mir-430-P4,Mir-430,4,56602579,56602638,+,False_location
350,Gallus_gallus,Hsa-Mir-430-P4,Mir-430,4,56602579,56603275,+,False_location
351,Gallus_gallus,Hsa-Mir-430-P4,Mir-430,4,56602579,56602973,+,False_location
352,Gallus_gallus,Hsa-Mir-135-P2,Mir-135,1,46379957,46380015,+,False_location
353,Gallus_gallus,Hsa-Mir-129-P2,Mir-129,5,21051943,21052006,+,False_chromo
354,Gallus_gallus,Hsa-Let-7-P2b1,Let-7,12,6271302,6271378,-,False_location
355,Gallus_gallus,Hsa-Mir-133-P1-v1,Mir-133,20,8478632,8478690,+,False_location
356,Gallus_gallus,Hsa-Mir-383-v2,Mir-383,4,63502589,63502650,+,False_location
357,Gallus_gallus,Hsa-Mir-31,Mir-31,Z,83215111,83215169,-,False_location
358,Gallus_gallus,Hsa-Mir-133-P2-v1,Mir-133,2,102133986,102134045,-,False_location
359,Gallus_gallus,Hsa-Mir-126-v1,Mir-126,17,8354870,8354928,-,False_location
360,Gallus_gallus,Hsa-Mir-30-P2a,Mir-30,3,82059672,82059732,+,False_location
361,Gallus_gallus,Hsa-Mir-130-P1b,Mir-130,15,420504,420563,-,False_location
362,Gallus_gallus,Hsa-Mir-155,Mir-155,1,102588226,102588285,+,False_location
363,Gallus_gallus,Hsa-Mir-147-v1,Mir-147,10,10692235,10692293,+,False_location
364,Gallus_gallus,Hsa-Mir-430-P1,Mir-430,4,56602244,56602301,+,False_location
365,Gallus_gallus,Hsa-Mir-190-P1,Mir-190,10,4289590,4289647,-,False_location
366,Gallus_gallus,Hsa-Mir-122-as,Mir-122,Z,1089916,1089973,-,False_location
367,Gallus_gallus,Hsa-Mir-10-P3c,Mir-10,1,99187959,99188019,+,False_location
368,Gallus_gallus,Hsa-Mir-219-P2-as,Mir-219,17,5623164,5623230,-,False_location
369,Gallus_gallus,Hsa-Mir-10-P3a,Mir-10,24,3416238,3416298,+,False_location
370,Gallus_gallus,Hsa-Mir-96-P2,Mir-96,1,1380882,1380946,-,False_location
371,Gallus_gallus,Hsa-Mir-132-P2,Mir-132,19,6001006,6001070,-,False_chromo
372,Gallus_gallus,Hsa-Mir-17-P2a,Mir-17,1,148016928,148016991,-,False_location
373,Gallus_gallus,Hsa-Mir-489-v1,Mir-489,2,23023176,23023235,-,False_location
374,Gallus_gallus,Hsa-Mir-3187,Mir-3187,28,3260630,3260684,+,False_chromo
375,Gallus_gallus,Hsa-Mir-124-P3-v1,Mir-124,20,9034898,9034956,+,False_location
376,Gallus_gallus,Hsa-Mir-92-P2a,Mir-92,4,56602718,56602776,+,False_location
377,Gallus_gallus,Hsa-Mir-103-P1,Mir-103,13,4329832,4329890,+,False_location
378,Gallus_gallus,Hsa-Mir-451,Mir-451,19,6347743,6347784,-,False_location
379,Gallus_gallus,Hsa-Mir-126-v2,Mir-126,17,8354870,8354928,-,False_location
380,Gallus_gallus,Hsa-Mir-199-P1-v3,Mir-199,17,5709306,5709365,+,False_location
381,Gallus_gallus,Hsa-Mir-17-P1b,Mir-17,4,3924477,3924534,-,False_location
382,Gallus_gallus,Hsa-Mir-196-P2,Mir-196,34,856433,856490,-,False_chromo
383,Gallus_gallus,Hsa-Mir-140-v2,Mir-140,11,18715866,18715926,+,False_location
384,Gallus_gallus,Hsa-Mir-153-P2,Mir-153,2,8820465,8820525,-,False_location
385,Gallus_gallus,Hsa-Mir-15-P1b,Mir-15,9,21897133,21897192,-,False_location
386,Gallus_gallus,Hsa-Mir-103-P3,Mir-103,6,20164525,20164584,-,False_location
387,Gallus_gallus,Hsa-Mir-181-P2a,Mir-181,8,2003710,2003769,+,False_location
388,Gallus_gallus,Hsa-Mir-34-P1,Mir-34,21,3262685,3262750,-,False_location
389,Gallus_gallus,Hsa-Mir-19-P1,Mir-19,1,148016788,148016845,-,False_location
390,Gallus_gallus,Hsa-Mir-124-P3-v2,Mir-124,20,9034898,9034955,+,False_location
391,Gallus_gallus,Hsa-Mir-9-P2,Mir-9,Z,61287844,61287901,+,False_location
392,Gallus_gallus,Hsa-Mir-221-P1,Mir-221,1,110728713,110728774,+,False_location
393,Gallus_gallus,Hsa-Mir-122,Mir-122,Z,1089917,1089973,+,False_location
394,Gallus_gallus,Hsa-Mir-122,Mir-122,W,7599944,7600001,-,False_location
395,Gallus_gallus,Hsa-Mir-196-P3,Mir-196,2,32553122,32553180,-,False_location
396,Gallus_gallus,Hsa-Mir-203-v2,Mir-203,5,50197325,50197383,+,False_location
397,Gallus_gallus,Hsa-Mir-34-P2b,Mir-34,24,5596090,5596143,+,False_location
398,Gallus_gallus,Hsa-Mir-199-P3-v2,Mir-199,8,4639895,4639954,+,False_location
399,Gallus_gallus,Hsa-Let-7-P2c2,Let-7,1,33188033,33188108,+,False_location
400,Gallus_gallus,Hsa-Mir-15-P1a,Mir-15,1,169278415,169278473,-,False_location
401,Gallus_gallus,Hsa-Mir-196-P1,Mir-196,27,3382509,3382567,+,False_location
402,Gallus_gallus,Hsa-Mir-101-P1-v1,Mir-101,8,27947821,27947877,-,False_location
403,Gallus_gallus,Hsa-Mir-133-P2-v2,Mir-133,2,102133986,102134045,-,False_location
404,Gallus_gallus,Hsa-Mir-10-P2c,Mir-10,1,99155221,99155279,+,False_location
405,Gallus_gallus,Hsa-Mir-187,Mir-187,2,83234298,83234353,+,False_location
406,Gallus_gallus,Hsa-Mir-30-P2c,Mir-30,2,141642147,141642206,-,False_location
407,Gallus_gallus,Hsa-Let-7-P1a,Let-7,24,3398599,3398664,+,False_location
408,Gallus_gallus,Hsa-Mir-21,Mir-21,19,7850826,7850884,+,False_location
409,Gallus_gallus,Hsa-Mir-214-v1,Mir-214,8,4645759,4645820,+,False_location
410,Gallus_gallus,Hsa-Mir-30-P2b,Mir-30,23,5294553,5294612,+,False_location
411,Gallus_gallus,Hsa-Mir-133-P3-v2,Mir-133,3,107382777,107382835,-,False_location
412,Gallus_gallus,Hsa-Mir-142-v4,Mir-142,19,1034453,1034516,-,False_location
413,Gallus_gallus,Hsa-Mir-29-P2a,Mir-29,1,3978168,3978230,+,False_location
414,Gallus_gallus,Hsa-Mir-101-P1-v2,Mir-101,8,27947820,27947878,-,False_location
415,Gallus_gallus,Hsa-Mir-137-P1-v1,Mir-137,8,12257771,12257828,+,False_location
416,Gallus_gallus,Hsa-Mir-490,Mir-490,1,57912204,57912265,-,False_location
417,Gallus_gallus,Hsa-Mir-221-P2,Mir-221,1,110728203,110728263,+,False_location
418,Gallus_gallus,Hsa-Mir-203-v1,Mir-203,5,50197325,50197383,+,False_location
419,Gallus_gallus,Hsa-Mir-144,Mir-144,19,6347899,6347955,-,False_location
420,Gallus_gallus,Hsa-Mir-202,Mir-202,6,22288455,22288511,+,False_location
421,Gallus_gallus,Hsa-Mir-1-P3,Mir-1,3,107387553,107387612,-,False_location
422,Gallus_gallus,Hsa-Mir-192-P2,Mir-192,3,18494024,18494081,+,False_location
423,Gallus_gallus,Hsa-Mir-137-P1-v2,Mir-137,8,12257771,12257829,+,False_location
424,Gallus_gallus,Hsa-Mir-29-P1b,Mir-29,26,2734724,2734783,-,False_location
425,Gallus_gallus,Hsa-Mir-425,Mir-425,12,11829608,11829669,+,False_chromo
426,Gallus_gallus,Hsa-Mir-138-P2,Mir-138,11,2065532,2065600,-,False_location
427,Gallus_gallus,Hsa-Mir-153-P1,Mir-153,7,21815901,21815959,+,False_chromo
428,Gallus_gallus,Hsa-Mir-430-P2,Mir-430,4,56601681,56601740,+,False_location
429,Gallus_gallus,Hsa-Mir-96-P1,Mir-96,1,1381957,1382020,-,False_location
430,Gallus_gallus,Hsa-Mir-7-P2,Mir-7,10,13148108,13148171,-,False_location
431,Gallus_gallus,Hsa-Mir-130-P2a,Mir-130,19,7677266,7677325,-,False_location
432,Gallus_gallus,Hsa-Mir-143,Mir-143,13,8112824,8112878,-,False_location
433,Gallus_gallus,Hsa-Mir-455,Mir-455,17,5377606,5377662,+,False_location
434,Gallus_gallus,Hsa-Let-7-P2a3,Let-7,26,1686299,1686369,-,False_location
435,Gallus_gallus,Hsa-Mir-24-P2,Mir-24,Z,42260785,42260843,+,False_location
436,Gallus_gallus,Hsa-Mir-10-P1b-v1,Mir-10,7,15901564,15901625,-,False_location
437,Gallus_gallus,Hsa-Mir-135-P3,Mir-135,26,2159986,2160046,-,False_location
438,Gallus_gallus,Hsa-Mir-218-P2,Mir-218,13,4203882,4203944,+,False_location
439,Gallus_gallus,Hsa-Mir-29-P1a,Mir-29,1,3979192,3979250,+,False_location
440,Gallus_gallus,Hsa-Mir-383-v1,Mir-383,4,63502590,63502650,+,False_location
441,Gallus_gallus,Hsa-Mir-184,Mir-184,10,19997338,19997398,+,False_location
442,Gallus_gallus,Hsa-Mir-181-P2b,Mir-181,17,10106458,10106516,+,False_location
443,Gallus_gallus,Hsa-Mir-34-P3a,Mir-34,Z,17243293,17243350,-,False_location
444,Gallus_gallus,Hsa-Mir-132-P1,Mir-132,19,6000439,6000497,-,False_chromo
445,Gallus_gallus,Hsa-Mir-15-P2a,Mir-15,1,169278270,169278332,-,False_location
446,Gallus_gallus,Hsa-Mir-338-P1-as,Mir-338,18,9925843,9925907,-,False_location
447,Gallus_gallus,Hsa-Mir-32,Mir-32,2,83843706,83843767,-,False_location
448,Gallus_gallus,Hsa-Let-7-P2a1,Let-7,12,6271729,6271800,-,False_location
449,Gallus_gallus,Hsa-Mir-147-v2,Mir-147,10,10692236,10692292,+,False_location
450,Gallus_gallus,Hsa-Mir-17-P3b,Mir-17,4,3924166,3924226,-,False_location
451,Gallus_gallus,Hsa-Mir-193-P2a,Mir-193,18,7063910,7063970,+,False_location
452,Gallus_gallus,Hsa-Mir-128-P2,Mir-128,2,45428574,45428630,+,False_location
453,Gallus_gallus,Hsa-Mir-26-P2,Mir-26,2,4564835,4564894,+,False_location
454,Gallus_gallus,Hsa-Mir-199-P1-v1,Mir-199,17,5709306,5709365,+,False_location
455,Gallus_gallus,Hsa-Mir-10-P1b-v2,Mir-10,7,15901565,15901624,-,False_location
456,Gallus_gallus,Hsa-Mir-124-P2-v1,Mir-124,2,114006661,114006718,+,False_location
457,Gallus_gallus,Hsa-Mir-205-P1,Mir-205,26,3112099,3112156,+,False_location
458,Gallus_gallus,Hsa-Mir-30-P1a,Mir-30,3,82034735,82034797,+,False_location
459,Gallus_gallus,Hsa-Mir-34-P2a,Mir-34,24,5595353,5595410,+,False_location
460,Gallus_gallus,Hsa-Mir-92-P1a,Mir-92,1,148016365,148016423,-,False_location
461,Gallus_gallus,Hsa-Mir-148-P1,Mir-148,2,32024645,32024704,-,False_location
462,Gallus_gallus,Hsa-Mir-29-P2b-v1,Mir-29,26,2735629,2735691,-,False_location
463,Gallus_gallus,Hsa-Mir-19-P2a,Mir-19,1,148016480,148016540,-,False_location
464,Gallus_gallus,Hsa-Mir-96-P3-v1,Mir-96,1,1382075,1382136,-,False_location
465,Gallus_gallus,Hsa-Mir-199-P1-v2,Mir-199,17,5709306,5709365,+,False_location
466,Gallus_gallus,Hsa-Mir-489-v2,Mir-489,2,23023175,23023236,-,False_location
467,Gallus_gallus,Hsa-Mir-148-P2,Mir-148,34,754449,754506,-,False_chromo
468,Gallus_gallus,Hsa-Let-7-P2c1,Let-7,12,6270267,6270341,-,False_location
469,Gallus_gallus,Hsa-Mir-10-P1a-v1,Mir-10,27,3441811,3441871,+,False_location
470,Gallus_gallus,Hsa-Mir-142-v2,Mir-142,19,1034455,1034514,-,False_location
471,Gallus_gallus,Hsa-Mir-101-P2-v2,Mir-101,Z,27926107,27926164,+,False_location
472,Gallus_gallus,Hsa-Mir-214-v2,Mir-214,8,4645759,4645820,+,False_location
473,Gallus_gallus,Hsa-Mir-499,Mir-499,20,2972480,2972539,-,False_location
474,Gallus_gallus,Hsa-Mir-190-P2,Mir-190,25,1891576,1891635,-,False_location
475,Gallus_gallus,Hsa-Mir-138-P1,Mir-138,2,40640014,40640074,-,False_location
476,Gallus_gallus,Hsa-Mir-430-P3,Mir-430,4,56601943,56601994,+,False_location
477,Gallus_gallus,Hsa-Mir-199-P3-v1,Mir-199,8,4639895,4639954,+,False_location
478,Gallus_gallus,Hsa-Mir-29-P2b-v2,Mir-29,26,2735630,2735690,-,False_location
479,Gallus_gallus,Hsa-Mir-30-P1c,Mir-30,2,141645674,141645732,-,False_location
480,Gallus_gallus,Hsa-Mir-551-P2,Mir-551,9,20120072,20120132,-,False_location
481,Gallus_gallus,Hsa-Mir-133-P3-v1,Mir-133,3,107382777,107382835,-,False_location
482,Gallus_gallus,Hsa-Mir-17-P2b,Mir-17,4,3924338,3924402,-,False_location
483,Gallus_gallus,Hsa-Mir-204-P1,Mir-204,Z,35793659,35793718,-,False_location
484,Gallus_gallus,Hsa-Mir-218-P1,Mir-218,4,74570208,74570271,-,False_location
485,Gallus_gallus,Hsa-Mir-181-P1a,Mir-181,8,2003526,2003586,+,False_location
486,Gallus_gallus,Hsa-Mir-181-P1a,Mir-181,17,10104826,10104885,+,False_location
487,Gallus_gallus,Hsa-Mir-23-P2,Mir-23,Z,42260024,42260083,+,False_location
488,Gallus_gallus,Hsa-Mir-1-P2,Mir-1,2,102137107,102137167,-,False_location
489,Gallus_gallus,Hsa-Mir-7-P1,Mir-7,Z,40684997,40685060,-,False_location
490,Gallus_gallus,Hsa-Mir-7-P1,Mir-7,W_unloc18,87956,88019,+,False_chromo
491,Gallus_gallus,Hsa-Mir-9-P1,Mir-9,25,941526,941585,+,False_location
492,Gallus_gallus,Hsa-Mir-191,Mir-191,12,11829224,11829282,+,False_chromo
493,Gallus_gallus,Hsa-Mir-140-v1,Mir-140,11,18715866,18715926,+,False_location
494,Gallus_gallus,Hsa-Mir-126-v3,Mir-126,17,8354870,8354928,-,False_location
495,Gallus_gallus,Hsa-Mir-194-P2,Mir-194,3,18493706,18493760,+,False_location
496,Gallus_gallus,Hsa-Mir-33-P1,Mir-33,1,49535027,49535087,-,False_location
497,Gallus_gallus,Hsa-Let-7-P2b2,Let-7,1,71282600,71282675,+,False_location
498,Gallus_gallus,Hsa-Mir-128-P1,Mir-128,7,30233662,30233716,+,False_location
499,Gallus_gallus,Hsa-Mir-130-P4a,Mir-130,15,421639,421702,-,False_location
500,Gallus_gallus,Hsa-Mir-193-P2b,Mir-193,14,779931,779990,+,False_location
501,Gallus_gallus,Hsa-Mir-375,Mir-375,7,21968149,21968205,+,False_location
502,Gallus_gallus,Hsa-Mir-92-P1b,Mir-92,4,3923882,3923943,-,False_location
503,Gallus_gallus,Hsa-Mir-15-P2b,Mir-15,9,21896960,21897024,-,False_location
504,Gallus_gallus,Hsa-Mir-135-P1,Mir-135,12,3187584,3187644,-,False_location
505,Gallus_gallus,Hsa-Mir-30-P1b,Mir-30,23,5293332,5293394,+,False_location
506,Gallus_gallus,Hsa-Mir-219-P2,Mir-219,17,5623164,5623229,+,False_location
507,Gallus_gallus,Hsa-Let-7-P2c3,Let-7,12,3165800,3165877,-,False_location
508,Gallus_gallus,Hsa-Mir-1-P1,Mir-1,20,8467380,8467439,+,False_location
509,Gallus_gallus,Hsa-Mir-193-P1b,Mir-193,14,775113,775170,+,False_location
510,Gallus_gallus,Hsa-Mir-124-P2-v2,Mir-124,2,114006661,114006717,+,False_location
